timestamp,vehicle
1674151200000,1067
1674154800000,1025
1674158400000,750
1674162000000,494
1674165600000,358
1674169200000,225
1674172800000,150
1674176400000,83
1674180000000,43
1674183600000,30
1674187200000,24
1674190800000,48
1674194400000,109
1674198000000,545
1674201600000,1209
1674205200000,978
1674208800000,751
1674212400000,827
1674216000000,954
1674219600000,1109
1674223200000,1114
1674226800000,1171
1674230400000,1256
1674234000000,1374
1674237600000,1443
1674241200000,1273
1674244800000,901
1674248400000,612
1674252000000,487
1674255600000,417
1674259200000,296
1674262800000,170
1674266400000,120
1674270000000,90
1674273600000,83
1674277200000,90
1674280800000,93
1674284400000,229
1674288000000,389
1674291600000,650
1674295200000,746
1674298800000,867
1674302400000,968
1674306000000,934
1674309600000,915
1674313200000,1023
1674316800000,971
1674320400000,994
1674324000000,907
1674327600000,765
1674331200000,693
1674334800000,482
1674338400000,440
1674342000000,487
1674345600000,317
1674349200000,186
1674352800000,165
1674356400000,84
1674360000000,69
1674363600000,49
1674367200000,73
1674370800000,166
1674374400000,230
1674378000000,396
1674381600000,587
1674385200000,761
1674388800000,914
1674392400000,796
1674396000000,888
1674399600000,1203
1674403200000,1212
1674406800000,1198
1674410400000,1036
1674414000000,767
1674417600000,611
1674421200000,459
1674424800000,322
1674428400000,191
1674432000000,106
1674435600000,53
1674439200000,33
1674442800000,24
1674446400000,22
1674450000000,35
1674453600000,115
1674457200000,677
1674460800000,1191
1674464400000,1285
1674468000000,869
1674471600000,909
1674475200000,1105
1674478800000,1114
1674482400000,1121
1674486000000,1063
1674489600000,1193
1674493200000,1431
1674496800000,1419
1674500400000,1142
1674504000000,796
1674507600000,496
1674511200000,341
1674514800000,243
1674518400000,132
1674522000000,80
1674525600000,36
1674529200000,24
1674532800000,36
1674536400000,48
1674540000000,110
1674543600000,655
1674547200000,1208
1674550800000,1228
1674554400000,840
1674558000000,880
1674561600000,1050
1674565200000,995
1674568800000,1146
1674572400000,1107
1674576000000,1227
1674579600000,1447
1674583200000,1493
1674586800000,1100
1674590400000,814
1674594000000,522
1674597600000,365
1674601200000,243
1674604800000,159
1674608400000,62
1674612000000,38
1674615600000,17
1674619200000,22
1674622800000,51
1674626400000,105
1674630000000,647
1674633600000,1202
1674637200000,1062
1674640800000,881
1674644400000,832
1674648000000,1002
1674651600000,1038
1674655200000,1126
1674658800000,1061
1674662400000,1145
1674666000000,1373
1674669600000,1430
1674673200000,1169
1674676800000,796
1674680400000,525
1674684000000,395
1674687600000,284
1674691200000,163
1674694800000,63
1674698400000,36
1674702000000,24
1674705600000,19
1674709200000,48
1674712800000,128
1674716400000,649
1674720000000,1156
